tags,text,created_at,from_user,from_user_id,to_user_id,id,to_user
Jobs,Kansas City Jobs: Community Relations Specialist - Healthcare Marketing Specialist (Lee's Summit:... http://t.co/qZC9SNAs #Jobs,"Fri, 01 Feb 2013 04:29:40 +0000",Kansas_City_Job,187997207,0,297200015804358656,
,"RT @AH_Gibbs: MT:“@wisequotesnet:..cost of our libraries, price is cheap compared to that of ignorant nation. -Cronkite”

Ditto arts/education/healthcare.","Fri, 01 Feb 2013 04:29:33 +0000",AutumnFable,234260776,0,297199987215978496,
,RT @leonlillie: @leonlillie: Why do Minnesota GOP treat State Workers w so much disrespect-Had 1 say doesn't get state healthcare-He gets Federal fr PO job,"Fri, 01 Feb 2013 04:29:11 +0000",danschoen54a,510832740,0,297199897600471040,
,RT @bioontology: Healthcare's Trillion-Dollar Disruption - Forbes http://t.co/gBYlHUKU,"Fri, 01 Feb 2013 04:29:11 +0000",TrishWhetzel,376155979,0,297199897181028353,
,RT @leonlillie: @leonlillie: Why do Minnesota GOP treat State Workers with so much disrespect...Not wanting then to have healthcare while they get it,"Fri, 01 Feb 2013 04:29:02 +0000",danschoen54a,510832740,0,297199856190103552,
,All-including Normality Persistence Twit: Undergo a change Accumulation as far as Healthcare corridor Enamelware: .LhY http://t.co/gIiPmSpZ,"Fri, 01 Feb 2013 04:28:37 +0000",NoelTrice1,889134445,0,297199754000072704,
jobs,Receptiontist II - West GA Family Medicine - (#jobs) http://t.co/ozZd34km,"Fri, 01 Feb 2013 04:28:37 +0000",CLIMBERcom,104283990,0,297199752498528256,
jobs,"Project Manager, Business Solutions - (#jobs) http://t.co/T87ASNZv","Fri, 01 Feb 2013 04:28:37 +0000",CLIMBERcom,104283990,0,297199751152148483,
jobs,"Program Associate - Plainsboro, Flexible - (#jobs) http://t.co/EsJplNtT","Fri, 01 Feb 2013 04:28:36 +0000",CLIMBERcom,104283990,0,297199748056752128,
jobs,"Program Associate, Night Duty - Mullica Hill - (#jobs) http://t.co/gbfvNP4c","Fri, 01 Feb 2013 04:28:36 +0000",CLIMBERcom,104283990,0,297199746798469120,
jobs,RN Outpatient - Interventional Radiology Job - (#jobs) http://t.co/TfVD7J4e,"Fri, 01 Feb 2013 04:28:33 +0000",CLIMBERcom,104283990,0,297199735847133184,
eBC::Jobs,Bay Area: PA/NP Opportunity in San Jose -  (San Jose) http://t.co/zdbzhysi #eBC #Jobs,"Fri, 01 Feb 2013 04:28:32 +0000",eBC_Jobs_SW,126782349,0,297199731594100737,
healthcare::jobsite,Do you require a Project Manager with #healthcare experience? Contact +447950317638 http://t.co/g7JucxnG #jobsite @jobsite @4londonjob,"Fri, 01 Feb 2013 04:28:22 +0000",andysiddiqi,81702106,0,297199689189695489,
SocializedMedicine::Obamacare,"#SocializedMedicine, #Obamacare UptonSinclair, Orange Juice – And the link  http://t.co/7K2umWdJ","Fri, 01 Feb 2013 04:28:04 +0000",RichMonetti,21576021,0,297199613688041473,
mkt::stocks,4 Healthcare Stock Stories for Almost-The-Weekend Reading http://t.co/7GizipzF $PFE $GALT $ARQL $CTIC #mkt #stocks,"Fri, 01 Feb 2013 04:28:04 +0000",wallstCS,17513682,0,297199612912103424,
joinme,I will never again eat in Red Lobster or Olive Garden since they are Darden Corp entities. They deny healthcare to employees. #joinme,"Fri, 01 Feb 2013 04:27:56 +0000",LilBud13,366680150,0,297199581119279106,
HSA::CDH::HDHP::healthcare,RT @McNamaraTim WOW! Health Savings Accounts Grow to $15.5 Billion http://t.co/1nuyEmW7 … #HSA #CDH #HDHP #healthcare,"Fri, 01 Feb 2013 04:27:45 +0000",HealthEquity,919844839,105197907,297199534130479104,McNamaraTim
,Finally home from work APDTA did a double today 7am to 11pm (teaching and healthcare job today) but 12midnight Skype call with developer!,"Fri, 01 Feb 2013 04:27:39 +0000",MuslimsLuvJesus,157781870,0,297199510642364418,
smh,"RT @jabdulai: Ghanaians have decided to focus all energy on 'the gay debate' so poverty, educ, energy, healthcare, etc- u'll just hv to wait in line. #smh","Fri, 01 Feb 2013 04:27:28 +0000",GNdhlovu,32838427,0,297199463682953216,
,Great article in pay for performance models in healthcare. http://t.co/6WifK4wa,"Fri, 01 Feb 2013 04:27:17 +0000",KnockedUpApp,602118478,0,297199417914699776,
,Integrated Healthcare Association Selected to Participate in the CMS Bundled Payments for Care Improvement Initiativ... http://t.co/lm8IVlwl,"Fri, 01 Feb 2013 04:27:07 +0000",hcimarket,384114488,0,297199376361721856,
,"@PriscoCBS if the guy's terrible, yes, nflpa should have the right to ask for better healthcare... Not dictate, but ask.","Fri, 01 Feb 2013 04:27:04 +0000",Bukes1,62709947,56411751,297199364735127552,PriscoCBS
Healthcare::2013::technology::medical,"""@RashmiRnSethy: Why #Healthcare Can No Longer Thrive Without IT? http://t.co/dnI2d3jU"" #2013 #technology #medical","Fri, 01 Feb 2013 04:26:58 +0000",theDCFoodChain,133769674,0,297199336461320192,
Catholic::healthcare,#Catholic Church tests its reach in #healthcare debate as found on http://t.co/TYhks0I6,"Fri, 01 Feb 2013 04:26:51 +0000",DignityHouston,123732146,0,297199306497196033,
,RT @ImBiebersSpace: Justin Bieber signing autograph during a visit at Children’s Healthcare of Atlanta. http://t.co/LCv5KnSd,"Fri, 01 Feb 2013 04:26:46 +0000",1Dhoran_styles,499362481,0,297199289405431808,
wholefoods::boycottwholefoods,RT @Mozi_N: #wholefoods CEO comparing universal healthcare with fascism dishonours Brits who defeated fascism and created NHS in UK. #boycottwholefoods,"Fri, 01 Feb 2013 04:25:24 +0000",mortgageconsult,26773353,0,297198945438941184,
Healthcare::Health::food::eggs::nutrition,"Eggs as Bad as Smoking for health??? Vitamins Linked to Mortality? http://t.co/TyvUe0GB #Healthcare,#Health,Diet,#food,#eggs,#nutrition","Fri, 01 Feb 2013 04:25:23 +0000",Shyam17,23051490,0,297198938153439234,
holes,And these are the idiot a@#holes who wants to dictate what we can eat to our healthcare damn the incompetence is ridiculous,"Fri, 01 Feb 2013 04:25:11 +0000",jmiller270,1128492528,0,297198890258681856,
1u::p2::Vegas,".@stationcasinos makes more money, workers pay more for healthcare! http://t.co/L3zccA8Q #1u #p2 #Vegas","Fri, 01 Feb 2013 04:25:07 +0000",workerstation,15744732,0,297198872940400640,
Healthcare,Why #Healthcare Can No Longer Thrive Without IT? http://t.co/YoFCTaNi,"Fri, 01 Feb 2013 04:25:07 +0000",RashmiRnSethy,95569971,0,297198870402854912,
,@leonlillie: Why do Minnesota GOP treat State Workers w so much disrespect-Had 1 say doesn't get state healthcare-He gets Federal fr PO job,"Fri, 01 Feb 2013 04:25:02 +0000",leonlillie,295906042,295906042,297198853239754752,leonlillie
Jordan,"#Jordan, what is happening with new influx. Urban Refugees in Amman: Mainstreaming of Healthcare | ReliefWeb: http://t.co/4fR3j5D0","Fri, 01 Feb 2013 04:24:59 +0000",Jasveen77,35446834,0,297198838953959424,
9news::healthcare,A Gift of Service: when you want to do more than send flowers and a card - http://t.co/QCKzT4IH #9news #healthcare,"Fri, 01 Feb 2013 04:24:47 +0000",AGiftofService,909028536,0,297198787884118016,
,Medical Representative - NMC Healthcare LLC - Abu Dhabi - Jobs in Abudhabi - http://t.co/6Ti9NAug,"Fri, 01 Feb 2013 04:24:45 +0000",JobsinAbuDhabi,206228455,0,297198778719551488,
,Medical Representative - NMC Healthcare LLC - Abu Dhabi - Jobs in Abudhabi - http://t.co/i0MkW2hf,"Fri, 01 Feb 2013 04:24:45 +0000",JobsinAbuDhabi,206228455,0,297198778639847424,
,@seanhannity  I heard that the congress and senate do not want Obamas healthcare. Not a shocker to me @jejames1,"Fri, 01 Feb 2013 04:24:31 +0000",jejames1,276768037,41634520,297198723275030528,seanhannity
jobs::tennessee,Sales Manager Job: Job Number: 1679356Business: GE HealthcareBusiness Segment: Healthcare Syste... http://t.co/NqG7atEQ #jobs #tennessee,"Fri, 01 Feb 2013 04:24:14 +0000",JobCrank_TN,300340404,0,297198649795026944,
,@dianephan yes but I have to choose two different great healthcare.,"Fri, 01 Feb 2013 04:24:07 +0000",rvtttt,362253068,38893595,297198618950131712,dianephan
BusinessNews,"#BusinessNews: People key to govt, pvt sector boost to healthcare: Reddy http://t.co/3ij74Rdr","Fri, 01 Feb 2013 04:24:05 +0000",moneycontrolcom,68927629,0,297198613132636160,
healthcare::insurance::Amplify,What is up with these reimbursement rates? http://t.co/cFiWgKR1 #healthcare #insurance #Amplify,"Fri, 01 Feb 2013 04:24:04 +0000",ClubCabeza,59872846,0,297198609504550912,
,@GeniusPhx He hasn't closed Gitmo. He hasn't ended the Afghan War and he did not fight hard enough for universal healthcare.,"Fri, 01 Feb 2013 04:23:48 +0000",rrobinson1988,32545311,85852467,297198539900071936,GeniusPhx
,How Doctors Think About New Technologies - InformationWeek Healthcare http://t.co/gChXm18Q,"Fri, 01 Feb 2013 04:23:48 +0000",PCsRock,120317084,0,297198539291889665,
advertising::Healthcare,"B2B firm taps #advertising on highway food malls.
http://t.co/axYu7Qwv @MissChotu #Healthcare","Fri, 01 Feb 2013 04:23:28 +0000",e4mtweets,122324271,0,297198457628786689,
Healthcare::uaejobs::dubai::healthcare::uae,Do you require a Project Manager with #Healthcare experience? Contact: +971561360711 http://t.co/g7JucxnG #uaejobs #dubai #healthcare #uae,"Fri, 01 Feb 2013 04:22:56 +0000",andysiddiqi,81702106,0,297198322005966848,
8,#8: Beating Obamacare: Your Handbook for the New Healthcare Law: Beating Obamacare: Your Handbook for the New He... http://t.co/cEyPXOqZ,"Fri, 01 Feb 2013 04:22:51 +0000",pressreleaseco,294006985,0,297198303001587712,
,RT @davek: @dennygirltwo @connewsnow :I was just notified that my family's Healthcare is going from $50 per month to $750 per month. Thanks Obama.,"Fri, 01 Feb 2013 04:22:49 +0000",jl_conn,599277892,0,297198292708757505,
,Healthcare's Trillion-Dollar Disruption - Forbes http://t.co/gBYlHUKU,"Fri, 01 Feb 2013 04:22:48 +0000",bioontology,153992365,0,297198289403662336,
,"RT @JohnGGalt: No, you know what bullying is? Cramming a healthcare tax down the throats of the majority of Americans whom don't want it.","Fri, 01 Feb 2013 04:22:25 +0000",ffronb55,576492230,0,297198191554732033,
,@leonlillie: Why do Minnesota GOP treat State Workers with so much disrespect...Not wanting then to have healthcare while they get it,"Fri, 01 Feb 2013 04:22:21 +0000",leonlillie,295906042,295906042,297198174437777408,leonlillie
,@TheDailyShow - U do realize why Republicans don't like Pres Obama. Higher taxes. Gay Marriage. National Healthcare. Gun Control.,"Fri, 01 Feb 2013 04:21:59 +0000",WillieMcNabb,256631560,158414847,297198084188950529,TheDailyShow
wholefoods::boycottwholefoods,RT @Mozi_N: #wholefoods CEO comparing universal healthcare with fascism dishonours Brits who defeated fascism and created NHS in UK. #boycottwholefoods,"Fri, 01 Feb 2013 04:21:53 +0000",uncagedgypsy,302991001,0,297198057810968576,
,"Dear leader @BarackObama, I CANNOT WAIT for the IRS to tell me more about the future of my healthcare! Thanks for caring so much about ME!","Fri, 01 Feb 2013 04:21:50 +0000",WitteTweets,18236187,0,297198046549266432,
Healthcare::IBM::PureData,RT @IBMbigdata: Premier #Healthcare Alliance chooses #IBM #PureData System to ensure better and faster patient care http://t.co/7pvLZeEY,"Fri, 01 Feb 2013 04:21:47 +0000",Kristine_Enes,339742687,0,297198034511597568,
,"How to get homeopathic ""remedies"" out of healthcare? | Post by @jimmy_wales: Homeopathy - Oscillococcinum in particular http://t.co/mY22MCRn","Fri, 01 Feb 2013 04:21:42 +0000",AndrewGKing,591425204,0,297198014131486721,
NC::politics::healthcare,N.C. Senate committee moves to limit state role in federal health care reform http://t.co/v80Dyql7 #NC #politics #healthcare,"Fri, 01 Feb 2013 04:21:15 +0000",comgenKDT,299452821,0,297197901208244225,
,RT @pleakhouse: @JBronowski @RichardDawkins  no it's an American thing.  Only in America a gun is a god given right but free healthcare is a communist plot.,"Fri, 01 Feb 2013 04:21:06 +0000",JohnRascati,1005555211,0,297197859739140096,
,More to come!  AETNA Healthcare laid off 300 here in Tampa Office couple of weeks ago. http://t.co/Ww6GB5i1,"Fri, 01 Feb 2013 04:20:36 +0000",evangmlw,81015041,0,297197734648233985,
RT::healthcare::diet::7::medical::nutrition::valentine::amazon,"#RT @4adventurer #healthcare #diet #7: 5-HTP 100mg, 120 Vegetarian Capsules,... http://t.co/0tKYHSye #medical #nutrition #valentine #amazon","Fri, 01 Feb 2013 04:20:06 +0000",4adventurer,830604655,0,297197609616039936,
Obamacare,"All Americans use healthcare. #Obamacare finances via insurance NOT taxpayers. In 2011, hospitals spent $41.1 BILLION on uncompensated care.","Fri, 01 Feb 2013 04:19:58 +0000",adamnorton3,588723407,0,297197575906414592,
,"Mahindra Ugine, Nelco, TTK Healthcare, AB Money,  Autoline Industries, Servalaxmi Paper, TCI Finance, Technocraft","Fri, 01 Feb 2013 04:19:56 +0000",ffsmdu,126575477,0,297197569749180420,
,"MT:“@wisequotesnet:..cost of our libraries, price is cheap compared to that of ignorant nation. -Cronkite”

Ditto arts/education/healthcare.","Fri, 01 Feb 2013 04:19:56 +0000",AH_Gibbs,594529698,0,297197567220006914,
,"Posted: January 31, 2013 - 3:30 pm ET: Dr. Carolyn Clancy, who has led HHS' Agency for Healthcare Research and Q... http://t.co/dfxMjmJm","Fri, 01 Feb 2013 04:19:44 +0000",PatientSafety01,45053373,0,297197517316165632,
RT::healthcare::diet::7::medical::nutrition::valentine::amazon,"#RT @cuteericca #healthcare #diet #7: 5-HTP 100mg, 120 Vegetarian Capsules,... http://t.co/exrDZPhU #medical #nutrition #valentine #amazon","Fri, 01 Feb 2013 04:19:42 +0000",CuteEricca,922366729,0,297197510223601665,
,"Survey finds strong support for gun control, more mental healthcare - Los Angeles Times http://t.co/ud2rq60r","Fri, 01 Feb 2013 04:19:34 +0000",HealthNewsview,620454680,0,297197476904058880,
,"RT @InjusticeFacts: Every year, $400 billion is spent on prostitution while all it takes is $5 billion to provide poor women with basic reproductive healthcare.","Fri, 01 Feb 2013 04:19:20 +0000",Renderos88,139647488,0,297197415906283520,
privateinsurance::insurance::healthcare,Private Insurance Options http://t.co/QGjVpa5x #privateinsurance #insurance #healthcare,"Fri, 01 Feb 2013 04:19:19 +0000",Dolinaelnegro,964644698,0,297197414664781824,
,Who captured and killed Bin Laden... Gave America comprehensive healthcare... Ended the wars... Saved the auto industry...,"Fri, 01 Feb 2013 04:19:16 +0000",ValntineXJack,145748092,0,297197398952919040,
selfish,"@DallasMMS @scottdrichLeftists care only about themselves;  Obamacare has destroyed healthcare 4 all, not just them  #selfish suckers","Fri, 01 Feb 2013 04:19:12 +0000",twilitesun333,798947119,735428394,297197385338212352,DallasMMS
,UnitedHealth predicts that predictive analytics can save Medicare and Medicaid $72 billion over ten years  http://t.co/eYZD0A3S @predixionsw,"Fri, 01 Feb 2013 04:19:00 +0000",sarkell,14289283,0,297197331894378496,
,Sticks and stones may break my bones but hey I have private healthcare!,"Fri, 01 Feb 2013 04:18:59 +0000",SashaBrenner,25527853,0,297197328782204928,
,Canada's universal healthcare or Obamas Care??? Which one wud u choose?,"Fri, 01 Feb 2013 04:18:30 +0000",DoTheNatDaddy,233234659,0,297197208191766528,
elderly::healthcare::fitness::gaming,Kinecting with Annerieke - Gameplay Footage: http://t.co/KS5STnvt (via @youtube ) #elderly #healthcare #fitness #gaming,"Fri, 01 Feb 2013 04:18:04 +0000",MayoInnovation,466791364,0,297197098754007041,
healthcare::jobs,WOUND CARE NURSE MIH JOB: Nursing Other Positions at Bon Secours Health System in VA http://t.co/3pNFLavW #healthcare #jobs,"Fri, 01 Feb 2013 04:17:58 +0000",MedicalPosition,95814609,0,297197070866063360,
healthcare::jobs,NURSE PRACTITIONER JOB: Nursing Other Positions at Bon Secours Health System in VA http://t.co/FlntiCSx #healthcare #jobs,"Fri, 01 Feb 2013 04:17:57 +0000",MedicalPosition,95814609,0,297197069926547456,
healthcare::jobs,WOUND CARE NURSE MIH JOB: Nursing Other Positions at Bon Secours Health System in VA http://t.co/VeFeLBfU #healthcare #jobs,"Fri, 01 Feb 2013 04:17:57 +0000",jobs_hospital,100345897,0,297197067636441088,
healthcare::jobs,NURSE PRACTITIONER JOB: Nursing Other Positions at Bon Secours Health System in VA http://t.co/WjLNX4RS #healthcare #jobs,"Fri, 01 Feb 2013 04:17:56 +0000",jobs_hospital,100345897,0,297197065962926080,
healthcare::jobs,WOUND CARE NURSE MIH JOB: Nursing Other Positions at Bon Secours Health System in VA http://t.co/ntdK6xjx #healthcare #jobs,"Fri, 01 Feb 2013 04:17:56 +0000",Health_CareJobs,100594700,0,297197062854942720,
healthcare::jobs,NURSE PRACTITIONER JOB: Nursing Other Positions at Bon Secours Health System in VA http://t.co/tyULsaZo #healthcare #jobs,"Fri, 01 Feb 2013 04:17:55 +0000",Health_CareJobs,100594700,0,297197062007697409,
hospital::jobs,"Healthcare Job: WOUND CARE NURSE MIH JOB: Nursing Other Positions at Bon Secours Health System in VA http://t.co/xhdOnjRL #hospital, #jobs","Fri, 01 Feb 2013 04:17:54 +0000",healthcarejob__,213391139,0,297197056618008576,
hospital::jobs,"Healthcare Job: NURSE PRACTITIONER JOB: Nursing Other Positions at Bon Secours Health System in VA http://t.co/KCl8KAva #hospital, #jobs","Fri, 01 Feb 2013 04:17:54 +0000",healthcarejob__,213391139,0,297197055565238272,
,Understanding CMS - Healthcare Fraud Shield: Understanding CMS' “Medically Unlikely Edits” What are Medically Un... http://t.co/xhOkQ0aT,"Fri, 01 Feb 2013 04:17:49 +0000",ACITInews,260787411,0,297197033545162752,
,Understanding CMS - Healthcare Fraud Shield: Understanding CMS' “Medically Unlikely Edits” What are Medically Un... http://t.co/jQ0ETK0C,"Fri, 01 Feb 2013 04:17:48 +0000",naplespi,23383075,0,297197031607373824,
telehealth::HIT::healthcare,Connected Health's got it right! Engagement is the Next Frontier for Connected Health &lt;http://t.co/Gv6uxHTz&gt; #telehealth #HIT #healthcare,"Fri, 01 Feb 2013 04:17:06 +0000",DrKyraBobinet,143544340,0,297196854817480706,
,A number of studies have shown that Complementary and Alternative Medicine (CAM) is popular among healthcare... http://t.co/S3OEbpTZ,"Fri, 01 Feb 2013 04:17:05 +0000",AcupunctureGuru,66520463,0,297196851839508481,
,A number of studies have shown that Complementary and Alternative Medicine (CAM) is popular among healthcare... http://t.co/VXZ0qvvz,"Fri, 01 Feb 2013 04:16:44 +0000",AcupunctureGuru,66520463,0,297196761607454720,
,@washingtonpost only when you don't count what we pay for fossil fuel healthcare problems.,"Fri, 01 Feb 2013 04:16:38 +0000",klogansmith,141254972,2467791,297196737355993088,washingtonpost
,"Nice ed describing importance of patient reported outcome measures to transform healthcare, along with challenges ahead http://t.co/pY9K2IQs","Fri, 01 Feb 2013 04:16:22 +0000",jsross119,185653786,0,297196670247108608,
